Wilayah Jawa Barat,Bulan_Tahun,Tahun,Kelompok Pengeluaran IHK,IHK Value
Kota Bandung,October-2021,2021,Pendidikan,106.1
Kota Bandung,October-2021,2021,Penyediaan Makanan & Minuman - Restoran,106.3
Kota Bandung,October-2021,2021,Perawatan Pribadi & Jasa Lainnya,115.34
Kota Bandung,September-2021,2021,Umum,106.73
Kota Bandung,September-2021,2021,"Makanan, Minuman & Tembakau",110.12
Kota Bandung,September-2021,2021,Pakaian & Alas Kaki,106.94
Kota Bandung,September-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",104.51
Kota Bandung,September-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",111.34
Kota Bandung,September-2021,2021,Kesehatan,111.99
Kota Bandung,September-2021,2021,Transportasi,100.58
Kota Bandung,September-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",99.58
Kota Bandung,September-2021,2021,"Rekreasi, Olahraga & Budaya",104.24
Kota Bandung,September-2021,2021,Pendidikan,106.1
Kota Bandung,September-2021,2021,Penyediaan Makanan & Minuman - Restoran,106.24
Kota Bandung,September-2021,2021,Perawatan Pribadi & Jasa Lainnya,115.52
Kota Bandung,August-2021,2021,Umum,106.88
Kota Bandung,August-2021,2021,"Makanan, Minuman & Tembakau",111.09
Kota Bandung,August-2021,2021,Pakaian & Alas Kaki,106.94
Kota Bandung,August-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",104.23
Kota Bandung,August-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",111.2
Kota Bandung,August-2021,2021,Kesehatan,111.97
Kota Bandung,August-2021,2021,Transportasi,100.5
Kota Bandung,August-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",99.58
Kota Bandung,August-2021,2021,"Rekreasi, Olahraga & Budaya",104.24
Kota Bandung,August-2021,2021,Pendidikan,106.1
Kota Bandung,August-2021,2021,Penyediaan Makanan & Minuman - Restoran,106.24
Kota Bandung,August-2021,2021,Perawatan Pribadi & Jasa Lainnya,115.35
Kota Bandung,July-2021,2021,Umum,106.78
Kota Bandung,July-2021,2021,"Makanan, Minuman & Tembakau",111.04
Kota Bandung,July-2021,2021,Pakaian & Alas Kaki,106.95
Kota Bandung,July-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",104.22
Kota Bandung,July-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",111.04
Kota Bandung,July-2021,2021,Kesehatan,111.91
Kota Bandung,July-2021,2021,Transportasi,100.5
Kota Bandung,July-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",99.48
Kota Bandung,July-2021,2021,"Rekreasi, Olahraga & Budaya",104.24
Kota Bandung,July-2021,2021,Pendidikan,105.25
Kota Bandung,July-2021,2021,Penyediaan Makanan & Minuman - Restoran,106.24
Kota Bandung,July-2021,2021,Perawatan Pribadi & Jasa Lainnya,114.58
Kota Bandung,June-2021,2021,Umum,106.58
Kota Bandung,June-2021,2021,"Makanan, Minuman & Tembakau",110.39
Kota Bandung,June-2021,2021,Pakaian & Alas Kaki,106.96
Kota Bandung,June-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",104.22
Kota Bandung,June-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",110.82
Kota Bandung,June-2021,2021,Kesehatan,111.89
Kota Bandung,June-2021,2021,Transportasi,100.5
Kota Bandung,June-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",99.48
Kota Bandung,June-2021,2021,"Rekreasi, Olahraga & Budaya",104.26
Kota Bandung,June-2021,2021,Pendidikan,105.25
Kota Bandung,June-2021,2021,Penyediaan Makanan & Minuman - Restoran,106.24
Kota Bandung,June-2021,2021,Perawatan Pribadi & Jasa Lainnya,114.22
Kota Bandung,May-2021,2021,Umum,106.68
Kota Bandung,May-2021,2021,"Makanan, Minuman & Tembakau",110.89
Kota Bandung,May-2021,2021,Pakaian & Alas Kaki,106.83
Kota Bandung,May-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",104.2
Kota Bandung,May-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",110.72
Kota Bandung,May-2021,2021,Kesehatan,111.83
Kota Bandung,May-2021,2021,Transportasi,100.5
Kota Bandung,May-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",99.48
Kota Bandung,May-2021,2021,"Rekreasi, Olahraga & Budaya",104.26
Kota Bandung,May-2021,2021,Pendidikan,105.25
Kota Bandung,May-2021,2021,Penyediaan Makanan & Minuman - Restoran,106.18
Kota Bandung,May-2021,2021,Perawatan Pribadi & Jasa Lainnya,113.93
Kota Bandung,April-2021,2021,Umum,106.25
Kota Bandung,April-2021,2021,"Makanan, Minuman & Tembakau",109.98
Kota Bandung,April-2021,2021,Pakaian & Alas Kaki,106.52
Kota Bandung,April-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",104.2
Kota Bandung,April-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",109.86
Kota Bandung,April-2021,2021,Kesehatan,111.8
Kota Bandung,April-2021,2021,Transportasi,100.5
Kota Bandung,April-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",99.48
Kota Bandung,April-2021,2021,"Rekreasi, Olahraga & Budaya",104.02
Kota Bandung,April-2021,2021,Pendidikan,105.25
Kota Bandung,April-2021,2021,Penyediaan Makanan & Minuman - Restoran,105.24
Kota Bandung,April-2021,2021,Perawatan Pribadi & Jasa Lainnya,112.97
Kota Bandung,March-2021,2021,Umum,106.05
Kota Bandung,March-2021,2021,"Makanan, Minuman & Tembakau",109.48
Kota Bandung,March-2021,2021,Pakaian & Alas Kaki,106.8
Kota Bandung,March-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",104.2
Kota Bandung,March-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",109.43
Kota Bandung,March-2021,2021,Kesehatan,111.75
Kota Bandung,March-2021,2021,Transportasi,100.18
Kota Bandung,March-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",99.46
Kota Bandung,March-2021,2021,"Rekreasi, Olahraga & Budaya",104.01
Kota Bandung,March-2021,2021,Pendidikan,105.25
Kota Bandung,March-2021,2021,Penyediaan Makanan & Minuman - Restoran,105.24
Kota Bandung,March-2021,2021,Perawatan Pribadi & Jasa Lainnya,112.32
Kota Bandung,February-2021,2021,Umum,105.89
Kota Bandung,February-2021,2021,"Makanan, Minuman & Tembakau",109.3
Kota Bandung,February-2021,2021,Pakaian & Alas Kaki,106.8
Kota Bandung,February-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",103.86
Kota Bandung,February-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",108.53
Kota Bandung,February-2021,2021,Kesehatan,111.74
Kota Bandung,February-2021,2021,Transportasi,100.1
Kota Bandung,February-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",99.46
Kota Bandung,February-2021,2021,"Rekreasi, Olahraga & Budaya",104.01
Kota Bandung,February-2021,2021,Pendidikan,105.25
Kota Bandung,February-2021,2021,Penyediaan Makanan & Minuman - Restoran,105.24
Kota Bandung,February-2021,2021,Perawatan Pribadi & Jasa Lainnya,113.04
Kota Bandung,January-2021,2021,Umum,105.8
Kota Bandung,January-2021,2021,"Makanan, Minuman & Tembakau",109.03
Kota Bandung,January-2021,2021,Pakaian & Alas Kaki,106.93
Kota Bandung,January-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",103.86
Kota Bandung,January-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",107.98
Kota Bandung,January-2021,2021,Kesehatan,111.58
Kota Bandung,January-2021,2021,Transportasi,99.99
Kota Bandung,January-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",99.59
Kota Bandung,January-2021,2021,"Rekreasi, Olahraga & Budaya",104.01
Kota Bandung,January-2021,2021,Pendidikan,105.25
Kota Bandung,January-2021,2021,Penyediaan Makanan & Minuman - Restoran,105.24
Kota Bandung,January-2021,2021,Perawatan Pribadi & Jasa Lainnya,113.29
Kota Cirebon,December-2021,2021,Umum,105.21
Kota Cirebon,December-2021,2021,"Makanan, Minuman & Tembakau",109.1
Kota Cirebon,December-2021,2021,Pakaian & Alas Kaki,104.34
Kota Cirebon,December-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",101.25
Kota Cirebon,December-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",110.71
Kota Cirebon,December-2021,2021,Kesehatan,113.9
Kota Cirebon,December-2021,2021,Transportasi,101.34
Kota Cirebon,December-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",98.43
Kota Cirebon,December-2021,2021,"Rekreasi, Olahraga & Budaya",113.07
Kota Cirebon,December-2021,2021,Pendidikan,104.28
Kota Cirebon,December-2021,2021,Penyediaan Makanan & Minuman - Restoran,103.72
Kota Cirebon,December-2021,2021,Perawatan Pribadi & Jasa Lainnya,110.56
Kota Cirebon,November-2021,2021,Umum,104.64
Kota Cirebon,November-2021,2021,"Makanan, Minuman & Tembakau",107.58
Kota Cirebon,November-2021,2021,Pakaian & Alas Kaki,104.05
Kota Cirebon,November-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",101.24
Kota Cirebon,November-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",110.03
Kota Cirebon,November-2021,2021,Kesehatan,113.9
Kota Cirebon,November-2021,2021,Transportasi,100.66
Kota Cirebon,November-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",98.46
Kota Cirebon,November-2021,2021,"Rekreasi, Olahraga & Budaya",113.07
Kota Cirebon,November-2021,2021,Pendidikan,104.28
Kota Cirebon,November-2021,2021,Penyediaan Makanan & Minuman - Restoran,103.72
Kota Cirebon,November-2021,2021,Perawatan Pribadi & Jasa Lainnya,109.88
Kota Cirebon,October-2021,2021,Umum,104.2
Kota Cirebon,October-2021,2021,"Makanan, Minuman & Tembakau",106.75
Kota Cirebon,October-2021,2021,Pakaian & Alas Kaki,104.04
Kota Cirebon,October-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",101.22
Kota Cirebon,October-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",109.09
Kota Cirebon,October-2021,2021,Kesehatan,113.9
Kota Cirebon,October-2021,2021,Transportasi,100.47
Kota Cirebon,October-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",98.46
Kota Cirebon,October-2021,2021,"Rekreasi, Olahraga & Budaya",111.09
Kota Cirebon,October-2021,2021,Pendidikan,104.28
Kota Cirebon,October-2021,2021,Penyediaan Makanan & Minuman - Restoran,103.0
Kota Cirebon,October-2021,2021,Perawatan Pribadi & Jasa Lainnya,109.55
Kota Cirebon,September-2021,2021,Umum,104.12
Kota Cirebon,September-2021,2021,"Makanan, Minuman & Tembakau",106.62
Kota Cirebon,September-2021,2021,Pakaian & Alas Kaki,103.58
Kota Cirebon,September-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",101.21
Kota Cirebon,September-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",108.97
Kota Cirebon,September-2021,2021,Kesehatan,113.9
Kota Cirebon,September-2021,2021,Transportasi,100.41
Kota Cirebon,September-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",98.46
Kota Cirebon,September-2021,2021,"Rekreasi, Olahraga & Budaya",111.11
Kota Cirebon,September-2021,2021,Pendidikan,104.28
Kota Cirebon,September-2021,2021,Penyediaan Makanan & Minuman - Restoran,103.0
Kota Cirebon,September-2021,2021,Perawatan Pribadi & Jasa Lainnya,109.31
Kota Cirebon,August-2021,2021,Umum,104.18
Kota Cirebon,August-2021,2021,"Makanan, Minuman & Tembakau",107.12
Kota Cirebon,August-2021,2021,Pakaian & Alas Kaki,103.48
Kota Cirebon,August-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",101.21
Kota Cirebon,August-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",108.75
Kota Cirebon,August-2021,2021,Kesehatan,113.9
Kota Cirebon,August-2021,2021,Transportasi,99.87
Kota Cirebon,August-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",98.46
Kota Cirebon,August-2021,2021,"Rekreasi, Olahraga & Budaya",110.88
Kota Cirebon,August-2021,2021,Pendidikan,104.28
Kota Cirebon,August-2021,2021,Penyediaan Makanan & Minuman - Restoran,103.0
Kota Cirebon,August-2021,2021,Perawatan Pribadi & Jasa Lainnya,109.46
Kota Cirebon,July-2021,2021,Umum,104.09
Kota Cirebon,July-2021,2021,"Makanan, Minuman & Tembakau",107.34
Kota Cirebon,July-2021,2021,Pakaian & Alas Kaki,103.46
Kota Cirebon,July-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",101.02
Kota Cirebon,July-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",108.59
Kota Cirebon,July-2021,2021,Kesehatan,112.32
Kota Cirebon,July-2021,2021,Transportasi,100.08
Kota Cirebon,July-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",98.52
Kota Cirebon,July-2021,2021,"Rekreasi, Olahraga & Budaya",110.88
Kota Cirebon,July-2021,2021,Pendidikan,102.81
Kota Cirebon,July-2021,2021,Penyediaan Makanan & Minuman - Restoran,102.89
Kota Cirebon,July-2021,2021,Perawatan Pribadi & Jasa Lainnya,109.21
Kota Cirebon,June-2021,2021,Umum,104.07
Kota Cirebon,June-2021,2021,"Makanan, Minuman & Tembakau",107.61
Kota Cirebon,June-2021,2021,Pakaian & Alas Kaki,103.41
Kota Cirebon,June-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",101.04
Kota Cirebon,June-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",108.23
Kota Cirebon,June-2021,2021,Kesehatan,111.74
Kota Cirebon,June-2021,2021,Transportasi,99.84
Kota Cirebon,June-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",98.5
Kota Cirebon,June-2021,2021,"Rekreasi, Olahraga & Budaya",110.8
Kota Cirebon,June-2021,2021,Pendidikan,102.81
Kota Cirebon,June-2021,2021,Penyediaan Makanan & Minuman - Restoran,102.81
Kota Cirebon,June-2021,2021,Perawatan Pribadi & Jasa Lainnya,108.59
Kota Cirebon,May-2021,2021,Umum,104.25
Kota Cirebon,May-2021,2021,"Makanan, Minuman & Tembakau",108.15
Kota Cirebon,May-2021,2021,Pakaian & Alas Kaki,103.45
Kota Cirebon,May-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",100.75
Kota Cirebon,May-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",107.77
Kota Cirebon,May-2021,2021,Kesehatan,111.74
Kota Cirebon,May-2021,2021,Transportasi,101.02
Kota Cirebon,May-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",98.79
Kota Cirebon,May-2021,2021,"Rekreasi, Olahraga & Budaya",110.69
Kota Cirebon,May-2021,2021,Pendidikan,102.81
Kota Cirebon,May-2021,2021,Penyediaan Makanan & Minuman - Restoran,102.65
Kota Cirebon,May-2021,2021,Perawatan Pribadi & Jasa Lainnya,108.47
Kota Cirebon,April-2021,2021,Umum,103.9
Kota Cirebon,April-2021,2021,"Makanan, Minuman & Tembakau",107.55
Kota Cirebon,April-2021,2021,Pakaian & Alas Kaki,103.44
Kota Cirebon,April-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",100.72
Kota Cirebon,April-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",106.96
Kota Cirebon,April-2021,2021,Kesehatan,111.74
Kota Cirebon,April-2021,2021,Transportasi,99.99
Kota Cirebon,April-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",98.79
Kota Cirebon,April-2021,2021,"Rekreasi, Olahraga & Budaya",110.5
Kota Cirebon,April-2021,2021,Pendidikan,102.81
Kota Cirebon,April-2021,2021,Penyediaan Makanan & Minuman - Restoran,102.54
Kota Cirebon,April-2021,2021,Perawatan Pribadi & Jasa Lainnya,108.23
Kota Cirebon,March-2021,2021,Umum,103.56
Kota Cirebon,March-2021,2021,"Makanan, Minuman & Tembakau",106.38
Kota Cirebon,March-2021,2021,Pakaian & Alas Kaki,103.37
Kota Cirebon,March-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",100.71
Kota Cirebon,March-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",107.09
Kota Cirebon,March-2021,2021,Kesehatan,111.5
Kota Cirebon,March-2021,2021,Transportasi,99.99
Kota Cirebon,March-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",98.82
Kota Cirebon,March-2021,2021,"Rekreasi, Olahraga & Budaya",110.3
Kota Cirebon,March-2021,2021,Pendidikan,102.81
Kota Cirebon,March-2021,2021,Penyediaan Makanan & Minuman - Restoran,102.54
Kota Cirebon,March-2021,2021,Perawatan Pribadi & Jasa Lainnya,107.92
Kota Cirebon,February-2021,2021,Umum,103.49
Kota Cirebon,February-2021,2021,"Makanan, Minuman & Tembakau",106.44
Kota Cirebon,February-2021,2021,Pakaian & Alas Kaki,103.36
Kota Cirebon,February-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",100.71
Kota Cirebon,February-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",106.63
Kota Cirebon,February-2021,2021,Kesehatan,111.5
Kota Cirebon,February-2021,2021,Transportasi,99.98
Kota Cirebon,February-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",98.84
Kota Cirebon,February-2021,2021,"Rekreasi, Olahraga & Budaya",109.33
Kota Cirebon,February-2021,2021,Pendidikan,102.81
Kota Cirebon,February-2021,2021,Penyediaan Makanan & Minuman - Restoran,102.11
Kota Cirebon,February-2021,2021,Perawatan Pribadi & Jasa Lainnya,108.04
Kota Cirebon,January-2021,2021,Umum,103.42
Kota Cirebon,January-2021,2021,"Makanan, Minuman & Tembakau",106.1
Kota Cirebon,January-2021,2021,Pakaian & Alas Kaki,103.27
Kota Cirebon,January-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",100.66
Kota Cirebon,January-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",106.1
Kota Cirebon,January-2021,2021,Kesehatan,111.42
Kota Cirebon,January-2021,2021,Transportasi,100.37
Kota Cirebon,January-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",98.86
Kota Cirebon,January-2021,2021,"Rekreasi, Olahraga & Budaya",109.34
Kota Cirebon,January-2021,2021,Pendidikan,102.81
Kota Cirebon,January-2021,2021,Penyediaan Makanan & Minuman - Restoran,102.11
Kota Cirebon,January-2021,2021,Perawatan Pribadi & Jasa Lainnya,108.35
Kota Cirebon,December-2021,2021,Umum,109.77
Kota Cirebon,December-2021,2021,"Makanan, Minuman & Tembakau",111.87
Kota Cirebon,December-2021,2021,Pakaian & Alas Kaki,112.11
Kota Cirebon,December-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",103.94
Kota Cirebon,December-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",106.03
Kota Cirebon,December-2021,2021,Kesehatan,118.63
Kota Cirebon,December-2021,2021,Transportasi,107.5
Kota Cirebon,December-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",99.67
Kota Cirebon,December-2021,2021,"Rekreasi, Olahraga & Budaya",107.31
Kota Cirebon,December-2021,2021,Pendidikan,119.05
Kota Cirebon,December-2021,2021,Penyediaan Makanan & Minuman - Restoran,116.7
Kota Cirebon,December-2021,2021,Perawatan Pribadi & Jasa Lainnya,119.82
Kota Cirebon,November-2021,2021,Umum,109.18
Kota Cirebon,November-2021,2021,"Makanan, Minuman & Tembakau",109.74
Kota Cirebon,November-2021,2021,Pakaian & Alas Kaki,112.18
Kota Cirebon,November-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",103.72
Kota Cirebon,November-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",105.98
Kota Cirebon,November-2021,2021,Kesehatan,118.34
Kota Cirebon,November-2021,2021,Transportasi,107.38
Kota Cirebon,November-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",100.06
Kota Cirebon,November-2021,2021,"Rekreasi, Olahraga & Budaya",106.9
Kota Cirebon,November-2021,2021,Pendidikan,119.04
Kota Cirebon,November-2021,2021,Penyediaan Makanan & Minuman - Restoran,116.19
Kota Cirebon,November-2021,2021,Perawatan Pribadi & Jasa Lainnya,119.34
Kota Cirebon,October-2021,2021,Umum,108.83
Kota Cirebon,October-2021,2021,"Makanan, Minuman & Tembakau",108.78
Kota Cirebon,October-2021,2021,Pakaian & Alas Kaki,112.18
Kota Cirebon,October-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",103.72
Kota Cirebon,October-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",105.78
Kota Cirebon,October-2021,2021,Kesehatan,118.34
Kota Cirebon,October-2021,2021,Transportasi,107.16
Kota Cirebon,October-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",100.06
Kota Cirebon,October-2021,2021,"Rekreasi, Olahraga & Budaya",106.92
Kota Cirebon,October-2021,2021,Pendidikan,119.04
Kota Cirebon,October-2021,2021,Penyediaan Makanan & Minuman - Restoran,115.35
Kota Cirebon,October-2021,2021,Perawatan Pribadi & Jasa Lainnya,118.75
Kota Cirebon,September-2021,2021,Umum,108.78
Kota Cirebon,September-2021,2021,"Makanan, Minuman & Tembakau",108.67
Kota Cirebon,September-2021,2021,Pakaian & Alas Kaki,112.18
Kota Cirebon,September-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",103.72
Kota Cirebon,September-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",105.61
Kota Cirebon,September-2021,2021,Kesehatan,117.8
Kota Cirebon,September-2021,2021,Transportasi,107.11
Kota Cirebon,September-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",100.06
Kota Cirebon,September-2021,2021,"Rekreasi, Olahraga & Budaya",106.98
Kota Cirebon,September-2021,2021,Pendidikan,119.04
Kota Cirebon,September-2021,2021,Penyediaan Makanan & Minuman - Restoran,115.32
Kota Cirebon,September-2021,2021,Perawatan Pribadi & Jasa Lainnya,118.95
Kota Cirebon,August-2021,2021,Umum,108.91
Kota Cirebon,August-2021,2021,"Makanan, Minuman & Tembakau",109.52
Kota Cirebon,August-2021,2021,Pakaian & Alas Kaki,112.06
Kota Cirebon,August-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",103.74
Kota Cirebon,August-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",105.55
Kota Cirebon,August-2021,2021,Kesehatan,117.67
Kota Cirebon,August-2021,2021,Transportasi,107.09
Kota Cirebon,August-2021,2021,"Informasi, Komunikasi & Jasa Keuangan",100.06
Kota Cirebon,August-2021,2021,"Rekreasi, Olahraga & Budaya",106.19
Kota Cirebon,August-2021,2021,Pendidikan,119.04
Kota Cirebon,August-2021,2021,Penyediaan Makanan & Minuman - Restoran,115.19
Kota Cirebon,August-2021,2021,Perawatan Pribadi & Jasa Lainnya,118.62
Kota Cirebon,July-2021,2021,Umum,108.64
Kota Cirebon,July-2021,2021,"Makanan, Minuman & Tembakau",110.0
Kota Cirebon,July-2021,2021,Pakaian & Alas Kaki,112.12
Kota Cirebon,July-2021,2021,"Perumahan, Air, Listrik & Bahan Bakar Rumah Tangga",103.74
Kota Cirebon,July-2021,2021,"Perlengkapan, Peralatan & Pemeliharaan Rutin Rumah Tangga",105.51
Kota Cirebon,July-2021,2021,Kesehatan,117.67
