Wilayah Jawa Barat,Bulan_Tahun,Tahun,Kelompok Pengeluaran IHK,IHK Value
Kab Bandung,October-2020,2020,"Makanan, Minuman dan Tembakau",0.0
Kab Bandung,October-2020,2020,Pakaian dan Alas Kaki,0.0
Kab Bandung,October-2020,2020,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Bandung,October-2020,2020,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Bandung,October-2020,2020,Kesehatan,0.0
Kab Bandung,October-2020,2020,Transportasi,0.0
Kab Bandung,October-2020,2020,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Bandung,October-2020,2020,"Rekreasi, Olahraga dan Budaya",0.0
Kab Bandung,October-2020,2020,Pendidikan,0.0
Kab Bandung,October-2020,2020,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Bandung,October-2020,2020,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Bandung,September-2020,2020,Umum,0.0
Kab Bandung,September-2020,2020,"Makanan, Minuman dan Tembakau",0.0
Kab Bandung,September-2020,2020,Pakaian dan Alas Kaki,0.0
Kab Bandung,September-2020,2020,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Bandung,September-2020,2020,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Bandung,September-2020,2020,Kesehatan,0.0
Kab Bandung,September-2020,2020,Transportasi,0.0
Kab Bandung,September-2020,2020,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Bandung,September-2020,2020,"Rekreasi, Olahraga dan Budaya",0.0
Kab Bandung,September-2020,2020,Pendidikan,0.0
Kab Bandung,September-2020,2020,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Bandung,September-2020,2020,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Bandung,August-2020,2020,Umum,0.0
Kab Bandung,August-2020,2020,"Makanan, Minuman dan Tembakau",0.0
Kab Bandung,August-2020,2020,Pakaian dan Alas Kaki,0.0
Kab Bandung,August-2020,2020,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Bandung,August-2020,2020,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Bandung,August-2020,2020,Kesehatan,0.0
Kab Bandung,August-2020,2020,Transportasi,0.0
Kab Bandung,August-2020,2020,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Bandung,August-2020,2020,"Rekreasi, Olahraga dan Budaya",0.0
Kab Bandung,August-2020,2020,Pendidikan,0.0
Kab Bandung,August-2020,2020,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Bandung,August-2020,2020,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Bandung,July-2020,2020,Umum,0.0
Kab Bandung,July-2020,2020,"Makanan, Minuman dan Tembakau",0.0
Kab Bandung,July-2020,2020,Pakaian dan Alas Kaki,0.0
Kab Bandung,July-2020,2020,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Bandung,July-2020,2020,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Bandung,July-2020,2020,Kesehatan,0.0
Kab Bandung,July-2020,2020,Transportasi,0.0
Kab Bandung,July-2020,2020,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Bandung,July-2020,2020,"Rekreasi, Olahraga dan Budaya",0.0
Kab Bandung,July-2020,2020,Pendidikan,0.0
Kab Bandung,July-2020,2020,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Bandung,July-2020,2020,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Bandung,June-2020,2020,Umum,0.0
Kab Bandung,June-2020,2020,"Makanan, Minuman dan Tembakau",0.0
Kab Bandung,June-2020,2020,Pakaian dan Alas Kaki,0.0
Kab Bandung,June-2020,2020,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Bandung,June-2020,2020,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Bandung,June-2020,2020,Kesehatan,0.0
Kab Bandung,June-2020,2020,Transportasi,0.0
Kab Bandung,June-2020,2020,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Bandung,June-2020,2020,"Rekreasi, Olahraga dan Budaya",0.0
Kab Bandung,June-2020,2020,Pendidikan,0.0
Kab Bandung,June-2020,2020,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Bandung,June-2020,2020,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Bandung,May-2020,2020,Umum,0.0
Kab Bandung,May-2020,2020,"Makanan, Minuman dan Tembakau",0.0
Kab Bandung,May-2020,2020,Pakaian dan Alas Kaki,0.0
Kab Bandung,May-2020,2020,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Bandung,May-2020,2020,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Bandung,May-2020,2020,Kesehatan,0.0
Kab Bandung,May-2020,2020,Transportasi,0.0
Kab Bandung,May-2020,2020,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Bandung,May-2020,2020,"Rekreasi, Olahraga dan Budaya",0.0
Kab Bandung,May-2020,2020,Pendidikan,0.0
Kab Bandung,May-2020,2020,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Bandung,May-2020,2020,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Bandung,April-2020,2020,Umum,0.0
Kab Bandung,April-2020,2020,"Makanan, Minuman dan Tembakau",0.0
Kab Bandung,April-2020,2020,Pakaian dan Alas Kaki,0.0
Kab Bandung,April-2020,2020,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Bandung,April-2020,2020,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Bandung,April-2020,2020,Kesehatan,0.0
Kab Bandung,April-2020,2020,Transportasi,0.0
Kab Bandung,April-2020,2020,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Bandung,April-2020,2020,"Rekreasi, Olahraga dan Budaya",0.0
Kab Bandung,April-2020,2020,Pendidikan,0.0
Kab Bandung,April-2020,2020,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Bandung,April-2020,2020,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Bandung,March-2020,2020,Umum,0.0
Kab Bandung,March-2020,2020,"Makanan, Minuman dan Tembakau",0.0
Kab Bandung,March-2020,2020,Pakaian dan Alas Kaki,0.0
Kab Bandung,March-2020,2020,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Bandung,March-2020,2020,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Bandung,March-2020,2020,Kesehatan,0.0
Kab Bandung,March-2020,2020,Transportasi,0.0
Kab Bandung,March-2020,2020,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Bandung,March-2020,2020,"Rekreasi, Olahraga dan Budaya",0.0
Kab Bandung,March-2020,2020,Pendidikan,0.0
Kab Bandung,March-2020,2020,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Bandung,March-2020,2020,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Bandung,February-2020,2020,Umum,0.0
Kab Bandung,February-2020,2020,"Makanan, Minuman dan Tembakau",0.0
Kab Bandung,February-2020,2020,Pakaian dan Alas Kaki,0.0
Kab Bandung,February-2020,2020,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Bandung,February-2020,2020,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Bandung,February-2020,2020,Kesehatan,0.0
Kab Bandung,February-2020,2020,Transportasi,0.0
Kab Bandung,February-2020,2020,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Bandung,February-2020,2020,"Rekreasi, Olahraga dan Budaya",0.0
Kab Bandung,February-2020,2020,Pendidikan,0.0
Kab Bandung,February-2020,2020,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Bandung,February-2020,2020,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Bandung,January-2020,2020,Umum,0.0
Kab Bandung,January-2020,2020,"Makanan, Minuman dan Tembakau",0.0
Kab Bandung,January-2020,2020,Pakaian dan Alas Kaki,0.0
Kab Bandung,January-2020,2020,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Bandung,January-2020,2020,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Bandung,January-2020,2020,Kesehatan,0.0
Kab Bandung,January-2020,2020,Transportasi,0.0
Kab Bandung,January-2020,2020,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Bandung,January-2020,2020,"Rekreasi, Olahraga dan Budaya",0.0
Kab Bandung,January-2020,2020,Pendidikan,0.0
Kab Bandung,January-2020,2020,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Bandung,January-2020,2020,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Majalengka,December-2020,2020,Umum,0.0
Kab Majalengka,December-2020,2020,"Makanan, Minuman dan Tembakau",0.0
Kab Majalengka,December-2020,2020,Pakaian dan Alas Kaki,0.0
Kab Majalengka,December-2020,2020,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Majalengka,December-2020,2020,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Majalengka,December-2020,2020,Kesehatan,0.0
Kab Majalengka,December-2020,2020,Transportasi,0.0
Kab Majalengka,December-2020,2020,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Majalengka,December-2020,2020,"Rekreasi, Olahraga dan Budaya",0.0
Kab Majalengka,December-2020,2020,Pendidikan,0.0
Kab Majalengka,December-2020,2020,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Majalengka,December-2020,2020,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Majalengka,November-2020,2020,Umum,0.0
Kab Majalengka,November-2020,2020,"Makanan, Minuman dan Tembakau",0.0
Kab Majalengka,November-2020,2020,Pakaian dan Alas Kaki,0.0
Kab Majalengka,November-2020,2020,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Majalengka,November-2020,2020,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Majalengka,November-2020,2020,Kesehatan,0.0
Kab Majalengka,November-2020,2020,Transportasi,0.0
Kab Majalengka,November-2020,2020,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Majalengka,November-2020,2020,"Rekreasi, Olahraga dan Budaya",0.0
Kab Majalengka,November-2020,2020,Pendidikan,0.0
Kab Majalengka,November-2020,2020,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Majalengka,November-2020,2020,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Majalengka,October-2020,2020,Umum,0.0
Kab Majalengka,October-2020,2020,"Makanan, Minuman dan Tembakau",0.0
Kab Majalengka,October-2020,2020,Pakaian dan Alas Kaki,0.0
Kab Majalengka,October-2020,2020,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Majalengka,October-2020,2020,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Majalengka,October-2020,2020,Kesehatan,0.0
Kab Majalengka,October-2020,2020,Transportasi,0.0
Kab Majalengka,October-2020,2020,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Majalengka,October-2020,2020,"Rekreasi, Olahraga dan Budaya",0.0
Kab Majalengka,October-2020,2020,Pendidikan,0.0
Kab Majalengka,October-2020,2020,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Majalengka,October-2020,2020,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Majalengka,September-2020,2020,Umum,0.0
Kab Majalengka,September-2020,2020,"Makanan, Minuman dan Tembakau",0.0
Kab Majalengka,September-2020,2020,Pakaian dan Alas Kaki,0.0
Kab Majalengka,September-2020,2020,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Majalengka,September-2020,2020,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Majalengka,September-2020,2020,Kesehatan,0.0
Kab Majalengka,September-2020,2020,Transportasi,0.0
Kab Majalengka,September-2020,2020,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Majalengka,September-2020,2020,"Rekreasi, Olahraga dan Budaya",0.0
Kab Majalengka,September-2020,2020,Pendidikan,0.0
Kab Majalengka,September-2020,2020,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Majalengka,September-2020,2020,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Majalengka,August-2020,2020,Umum,0.0
Kab Majalengka,August-2020,2020,"Makanan, Minuman dan Tembakau",0.0
Kab Majalengka,August-2020,2020,Pakaian dan Alas Kaki,0.0
Kab Majalengka,August-2020,2020,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Majalengka,August-2020,2020,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Majalengka,August-2020,2020,Kesehatan,0.0
Kab Majalengka,August-2020,2020,Transportasi,0.0
Kab Majalengka,August-2020,2020,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Majalengka,August-2020,2020,"Rekreasi, Olahraga dan Budaya",0.0
Kab Majalengka,August-2020,2020,Pendidikan,0.0
Kab Majalengka,August-2020,2020,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Majalengka,August-2020,2020,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Majalengka,July-2020,2020,Umum,0.0
Kab Majalengka,July-2020,2020,"Makanan, Minuman dan Tembakau",0.0
Kab Majalengka,July-2020,2020,Pakaian dan Alas Kaki,0.0
Kab Majalengka,July-2020,2020,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Majalengka,July-2020,2020,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Majalengka,July-2020,2020,Kesehatan,0.0
Kab Majalengka,July-2020,2020,Transportasi,0.0
Kab Majalengka,July-2020,2020,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Majalengka,July-2020,2020,"Rekreasi, Olahraga dan Budaya",0.0
Kab Majalengka,July-2020,2020,Pendidikan,0.0
Kab Majalengka,July-2020,2020,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Majalengka,July-2020,2020,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Majalengka,June-2020,2020,Umum,0.0
Kab Majalengka,June-2020,2020,"Makanan, Minuman dan Tembakau",0.0
Kab Majalengka,June-2020,2020,Pakaian dan Alas Kaki,0.0
Kab Majalengka,June-2020,2020,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Majalengka,June-2020,2020,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Majalengka,June-2020,2020,Kesehatan,0.0
Kab Majalengka,June-2020,2020,Transportasi,0.0
Kab Majalengka,June-2020,2020,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Majalengka,June-2020,2020,"Rekreasi, Olahraga dan Budaya",0.0
Kab Majalengka,June-2020,2020,Pendidikan,0.0
Kab Majalengka,June-2020,2020,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Majalengka,June-2020,2020,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Majalengka,May-2020,2020,Umum,0.0
Kab Majalengka,May-2020,2020,"Makanan, Minuman dan Tembakau",0.0
Kab Majalengka,May-2020,2020,Pakaian dan Alas Kaki,0.0
Kab Majalengka,May-2020,2020,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Majalengka,May-2020,2020,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Majalengka,May-2020,2020,Kesehatan,0.0
Kab Majalengka,May-2020,2020,Transportasi,0.0
Kab Majalengka,May-2020,2020,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Majalengka,May-2020,2020,"Rekreasi, Olahraga dan Budaya",0.0
Kab Majalengka,May-2020,2020,Pendidikan,0.0
Kab Majalengka,May-2020,2020,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Majalengka,May-2020,2020,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Majalengka,April-2020,2020,Umum,0.0
Kab Majalengka,April-2020,2020,"Makanan, Minuman dan Tembakau",0.0
Kab Majalengka,April-2020,2020,Pakaian dan Alas Kaki,0.0
Kab Majalengka,April-2020,2020,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Majalengka,April-2020,2020,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Majalengka,April-2020,2020,Kesehatan,0.0
Kab Majalengka,April-2020,2020,Transportasi,0.0
Kab Majalengka,April-2020,2020,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Majalengka,April-2020,2020,"Rekreasi, Olahraga dan Budaya",0.0
Kab Majalengka,April-2020,2020,Pendidikan,0.0
Kab Majalengka,April-2020,2020,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Majalengka,April-2020,2020,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Majalengka,March-2020,2020,Umum,0.0
Kab Majalengka,March-2020,2020,"Makanan, Minuman dan Tembakau",0.0
Kab Majalengka,March-2020,2020,Pakaian dan Alas Kaki,0.0
Kab Majalengka,March-2020,2020,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Majalengka,March-2020,2020,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Majalengka,March-2020,2020,Kesehatan,0.0
Kab Majalengka,March-2020,2020,Transportasi,0.0
Kab Majalengka,March-2020,2020,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Majalengka,March-2020,2020,"Rekreasi, Olahraga dan Budaya",0.0
Kab Majalengka,March-2020,2020,Pendidikan,0.0
Kab Majalengka,March-2020,2020,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Majalengka,March-2020,2020,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Majalengka,February-2020,2020,Umum,0.0
Kab Majalengka,February-2020,2020,"Makanan, Minuman dan Tembakau",0.0
Kab Majalengka,February-2020,2020,Pakaian dan Alas Kaki,0.0
Kab Majalengka,February-2020,2020,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Majalengka,February-2020,2020,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Majalengka,February-2020,2020,Kesehatan,0.0
Kab Majalengka,February-2020,2020,Transportasi,0.0
Kab Majalengka,February-2020,2020,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Majalengka,February-2020,2020,"Rekreasi, Olahraga dan Budaya",0.0
Kab Majalengka,February-2020,2020,Pendidikan,0.0
Kab Majalengka,February-2020,2020,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Majalengka,February-2020,2020,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Majalengka,January-2020,2020,Umum,0.0
Kab Majalengka,January-2020,2020,"Makanan, Minuman dan Tembakau",0.0
Kab Majalengka,January-2020,2020,Pakaian dan Alas Kaki,0.0
Kab Majalengka,January-2020,2020,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Majalengka,January-2020,2020,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Majalengka,January-2020,2020,Kesehatan,0.0
Kab Majalengka,January-2020,2020,Transportasi,0.0
Kab Majalengka,January-2020,2020,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Majalengka,January-2020,2020,"Rekreasi, Olahraga dan Budaya",0.0
Kab Majalengka,January-2020,2020,Pendidikan,0.0
Kab Majalengka,January-2020,2020,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Majalengka,January-2020,2020,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Subang,December-2020,2020,Umum,0.0
Kab Subang,December-2020,2020,"Makanan, Minuman dan Tembakau",0.0
Kab Subang,December-2020,2020,Pakaian dan Alas Kaki,0.0
Kab Subang,December-2020,2020,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Subang,December-2020,2020,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Subang,December-2020,2020,Kesehatan,0.0
Kab Subang,December-2020,2020,Transportasi,0.0
Kab Subang,December-2020,2020,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Subang,December-2020,2020,"Rekreasi, Olahraga dan Budaya",0.0
Kab Subang,December-2020,2020,Pendidikan,0.0
Kab Subang,December-2020,2020,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Subang,December-2020,2020,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Subang,November-2020,2020,Umum,0.0
Kab Subang,November-2020,2020,"Makanan, Minuman dan Tembakau",0.0
Kab Subang,November-2020,2020,Pakaian dan Alas Kaki,0.0
Kab Subang,November-2020,2020,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Subang,November-2020,2020,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Subang,November-2020,2020,Kesehatan,0.0
Kab Subang,November-2020,2020,Transportasi,0.0
Kab Subang,November-2020,2020,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Subang,November-2020,2020,"Rekreasi, Olahraga dan Budaya",0.0
Kab Subang,November-2020,2020,Pendidikan,0.0
Kab Subang,November-2020,2020,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Subang,November-2020,2020,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Subang,October-2020,2020,Umum,0.0
Kab Subang,October-2020,2020,"Makanan, Minuman dan Tembakau",0.0
Kab Subang,October-2020,2020,Pakaian dan Alas Kaki,0.0
Kab Subang,October-2020,2020,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Subang,October-2020,2020,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Subang,October-2020,2020,Kesehatan,0.0
Kab Subang,October-2020,2020,Transportasi,0.0
Kab Subang,October-2020,2020,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Subang,October-2020,2020,"Rekreasi, Olahraga dan Budaya",0.0
Kab Subang,October-2020,2020,Pendidikan,0.0
Kab Subang,October-2020,2020,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Subang,October-2020,2020,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Subang,September-2020,2020,Umum,0.0
Kab Subang,September-2020,2020,"Makanan, Minuman dan Tembakau",0.0
Kab Subang,September-2020,2020,Pakaian dan Alas Kaki,0.0
Kab Subang,September-2020,2020,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Subang,September-2020,2020,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Subang,September-2020,2020,Kesehatan,0.0
Kab Subang,September-2020,2020,Transportasi,0.0
Kab Subang,September-2020,2020,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Subang,September-2020,2020,"Rekreasi, Olahraga dan Budaya",0.0
Kab Subang,September-2020,2020,Pendidikan,0.0
Kab Subang,September-2020,2020,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Subang,September-2020,2020,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Subang,August-2020,2020,Umum,0.0
Kab Subang,August-2020,2020,"Makanan, Minuman dan Tembakau",0.0
Kab Subang,August-2020,2020,Pakaian dan Alas Kaki,0.0
Kab Subang,August-2020,2020,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
Kab Subang,August-2020,2020,"Perlengkapan, Peralatan dan Pemeliharaan Rutin Rumah Tangga",0.0
Kab Subang,August-2020,2020,Kesehatan,0.0
Kab Subang,August-2020,2020,Transportasi,0.0
Kab Subang,August-2020,2020,"Informasi, Komunikasi dan Jasa Keuangan",0.0
Kab Subang,August-2020,2020,"Rekreasi, Olahraga dan Budaya",0.0
Kab Subang,August-2020,2020,Pendidikan,0.0
Kab Subang,August-2020,2020,Penyediaan Makanan dan Minuman/ Restoran,0.0
Kab Subang,August-2020,2020,Perawatan Pribadi da Jasa Lainnya,0.0
Kab Subang,July-2020,2020,Umum,0.0
Kab Subang,July-2020,2020,"Makanan, Minuman dan Tembakau",0.0
Kab Subang,July-2020,2020,Pakaian dan Alas Kaki,0.0
Kab Subang,July-2020,2020,"Perumahan, Air, Listrik dan Bahan Bakar Rumah Tangga",0.0
